time,count,details
1552117398131,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""50"", ""reference_signal_received_power"": ""-90"", ""signal_level"": ""4""}}"
1552117399177,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""51"", ""reference_signal_received_power"": ""-89"", ""signal_level"": ""4""}}"
1552117400209,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""51"", ""reference_signal_received_power"": ""-89"", ""signal_level"": ""4""}}"
1552117401250,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""51"", ""reference_signal_received_power"": ""-89"", ""signal_level"": ""4""}}"
1552117402269,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""51"", ""reference_signal_received_power"": ""-89"", ""signal_level"": ""4""}}"
1552117403319,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""51"", ""reference_signal_received_power"": ""-89"", ""signal_level"": ""4""}}"
1552117404341,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""51"", ""reference_signal_received_power"": ""-89"", ""signal_level"": ""4""}}"
1552117405388,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""50"", ""reference_signal_received_power"": ""-90"", ""signal_level"": ""4""}}"
1552117406414,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""50"", ""reference_signal_received_power"": ""-90"", ""signal_level"": ""4""}}"
1552117407460,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""51"", ""reference_signal_received_power"": ""-89"", ""signal_level"": ""4""}}"
1552117408484,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""51"", ""reference_signal_received_power"": ""-89"", ""signal_level"": ""4""}}"
1552117409521,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""51"", ""reference_signal_received_power"": ""-89"", ""signal_level"": ""4""}}"
1552117410554,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""51"", ""reference_signal_received_power"": ""-89"", ""signal_level"": ""4""}}"
1552117411605,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""51"", ""reference_signal_received_power"": ""-89"", ""signal_level"": ""4""}}"
1552117412632,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""51"", ""reference_signal_received_power"": ""-89"", ""signal_level"": ""4""}}"
1552117413678,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""52"", ""reference_signal_received_power"": ""-88"", ""signal_level"": ""4""}}"
1552117414700,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""52"", ""reference_signal_received_power"": ""-88"", ""signal_level"": ""4""}}"
1552117415794,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""51"", ""reference_signal_received_power"": ""-89"", ""signal_level"": ""4""}}"
1552117416820,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""51"", ""reference_signal_received_power"": ""-89"", ""signal_level"": ""4""}}"
1552117417863,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""52"", ""reference_signal_received_power"": ""-88"", ""signal_level"": ""4""}}"
1552117418900,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""52"", ""reference_signal_received_power"": ""-88"", ""signal_level"": ""4""}}"
1552117419955,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""51"", ""reference_signal_received_power"": ""-89"", ""signal_level"": ""4""}}"
1552117420982,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""51"", ""reference_signal_received_power"": ""-89"", ""signal_level"": ""4""}}"
1552117422031,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""51"", ""reference_signal_received_power"": ""-89"", ""signal_level"": ""4""}}"
1552117423059,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""51"", ""reference_signal_received_power"": ""-89"", ""signal_level"": ""4""}}"
1552117424117,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""52"", ""reference_signal_received_power"": ""-88"", ""signal_level"": ""4""}}"
1552117425146,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""52"", ""reference_signal_received_power"": ""-88"", ""signal_level"": ""4""}}"
1552117426197,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""52"", ""reference_signal_received_power"": ""-88"", ""signal_level"": ""4""}}"
1552117427217,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""52"", ""reference_signal_received_power"": ""-88"", ""signal_level"": ""4""}}"
1552117428263,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""54"", ""reference_signal_received_power"": ""-86"", ""signal_level"": ""4""}}"
1552117429281,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""54"", ""reference_signal_received_power"": ""-86"", ""signal_level"": ""4""}}"
1552117430334,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""54"", ""reference_signal_received_power"": ""-86"", ""signal_level"": ""4""}}"
1552117431362,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""54"", ""reference_signal_received_power"": ""-86"", ""signal_level"": ""4""}}"
1552117432411,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""52"", ""reference_signal_received_power"": ""-88"", ""signal_level"": ""4""}}"
1552117433437,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""52"", ""reference_signal_received_power"": ""-88"", ""signal_level"": ""4""}}"
1552117434480,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""52"", ""reference_signal_received_power"": ""-88"", ""signal_level"": ""4""}}"
1552117435510,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""52"", ""reference_signal_received_power"": ""-88"", ""signal_level"": ""4""}}"
1552117436557,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""56"", ""reference_signal_received_power"": ""-84"", ""signal_level"": ""4""}}"
1552117437575,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""56"", ""reference_signal_received_power"": ""-84"", ""signal_level"": ""4""}}"
1552117438619,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""54"", ""reference_signal_received_power"": ""-86"", ""signal_level"": ""4""}}"
1552117439694,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""54"", ""reference_signal_received_power"": ""-86"", ""signal_level"": ""4""}}"
1552117440738,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""54"", ""reference_signal_received_power"": ""-86"", ""signal_level"": ""4""}}"
1552117441766,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""54"", ""reference_signal_received_power"": ""-86"", ""signal_level"": ""4""}}"
1552117442847,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""54"", ""reference_signal_received_power"": ""-86"", ""signal_level"": ""4""}}"
1552117443891,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""54"", ""reference_signal_received_power"": ""-86"", ""signal_level"": ""4""}}"
1552117444938,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""50"", ""reference_signal_received_power"": ""-90"", ""signal_level"": ""4""}}"
1552117445961,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""50"", ""reference_signal_received_power"": ""-90"", ""signal_level"": ""4""}}"
1552117447017,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""50"", ""reference_signal_received_power"": ""-90"", ""signal_level"": ""4""}}"
1552117448041,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""50"", ""reference_signal_received_power"": ""-90"", ""signal_level"": ""4""}}"
1552117449077,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""51"", ""reference_signal_received_power"": ""-89"", ""signal_level"": ""4""}}"
1552117450110,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""51"", ""reference_signal_received_power"": ""-89"", ""signal_level"": ""4""}}"
1552117451157,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""52"", ""reference_signal_received_power"": ""-88"", ""signal_level"": ""4""}}"
1552117452178,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""52"", ""reference_signal_received_power"": ""-88"", ""signal_level"": ""4""}}"
1552117453222,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""50"", ""reference_signal_received_power"": ""-90"", ""signal_level"": ""4""}}"
1552117454240,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""50"", ""reference_signal_received_power"": ""-90"", ""signal_level"": ""4""}}"
1552117455291,1,"{""0"": {""is_register"": ""1"", ""station_id"": ""205765250"", ""mobile_country_code"": ""460"", ""mobile_network_code"": ""0"", ""physical_cell_id"": ""124"", ""tracking_area_code"": ""9366"", ""asu_level"": ""48"", ""reference_signal_received_power"": ""-92"", ""signal_level"": ""4""}}"
